median_house_value,rooms_per_household,bedrooms_per_room,population_per_household,region_Region1,region_Region2,region_Region3,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income
93800.0,4.7280334728033475,0.215929203539823,2.5397489539748954,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3375155585217595,1.0262104070965283,1.6281683202703368,-0.70444601661386,-0.7100651989181884,-0.7249100246613565,-0.6900896356875086,-0.7392965506146455
108900.0,4.40169133192389,0.23631123919308358,2.3911205073995774,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3375155585217595,1.0215319690121718,1.7077604621167195,-0.26053456066383973,-0.1145829207256219,-0.26339885159488047,-0.07428661941335454,-1.167193720030516
110400.0,5.737313432835821,0.21279916753381894,3.062686567164179,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3325448195442975,1.0215319690121718,1.548576178423954,-0.3351415280503977,-0.3138773928626502,-0.3558772355108728,-0.4374525008058044,-1.0863052914550213
103900.0,3.7493796526054592,0.25810721376571805,2.235732009925558,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3375155585217595,1.0168535309278122,1.8669447458094852,-0.5267881755246187,-0.35949901901450004,-0.465970549696578,-0.2585011969312639,-1.2887096052885898
155400.0,4.215189873417722,0.25165165165165165,2.3949367088607594,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3275740805668426,1.0168535309278122,1.8669447458094852,-0.45497896941505656,-0.2898660106774661,-0.4263369565897241,-0.2795542915047392,-0.9287691868701254
184400.0,4.941780821917808,0.21552321552321552,2.26027397260274,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3275740805668426,1.0168535309278122,1.8669447458094852,-0.5584961366639059,-0.5491889382774547,-0.6782304594466175,-0.5506128841382344,-0.44987827672122416
182300.0,4.335078534031414,0.2536231884057971,1.8795811518324608,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3275740805668426,1.0168535309278122,1.8669447458094852,-0.45917561133055046,-0.28746487245894764,-0.6271471616644503,-0.3137655701866367,-0.6256339108493384
187500.0,3.9,0.3125,2.64375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3275740805668426,1.0121750928434556,0.9118390436528914,-0.9403905509738497,-0.8277209716255907,-0.8869673831427145,-0.8979889446005777,-1.529385402156907
104200.0,4.075,0.27975460122699386,2.905,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3325448195442975,1.0121750928434556,1.8669447458094852,-0.47129924353086616,-0.20102389659228478,-0.23609570967682555,-0.26639610739631714,-1.3739434963700823
83100.0,4.295454545454546,0.2571428571428571,2.618181818181818,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3375155585217595,1.0121750928434556,1.8669447458094852,-0.7907103226545678,-0.7124663371367068,-0.7522131665794114,-0.7400907352995125,-1.2881860555890723
87500.0,4.77992277992278,0.23263327948303716,2.4015444015444016,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3375155585217595,1.0121750928434556,1.8669447458094852,-0.6540863136279333,-0.6044151173033783,-0.7116988269590719,-0.6374568992538202,-1.238762963954595
80300.0,4.5625,0.24585436193222782,3.5328947368421053,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3375155585217595,1.0121750928434556,1.8669447458094852,-0.5846085752492012,-0.47715479172190234,-0.313601402863562,-0.5190332422780214,-1.3898594072354222
75700.0,5.994652406417113,0.18822479928635147,2.962566844919786,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3424862974992215,1.0168535309278122,1.8669447458094852,-0.7086426585293538,-0.7893027601292961,-0.7715895898760955,-0.8269347504150983,-0.2507199710246658
73500.0,6.225563909774436,0.21980676328502416,2.9473684210526314,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3474570364766765,1.007496654759099,1.548576178423954,-0.8452666675559882,-0.85893576846633,-0.9142705250607694,-0.969043138786057,-0.6690885359093132
84400.0,4.382530120481928,0.24329896907216494,2.3734939759036147,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3474570364766765,1.007496654759099,1.548576178423954,-0.552900614109914,-0.4459399948811629,-0.5654949057204555,-0.44534741127085764,-1.6053001085869834
81300.0,6.98639455782313,0.23758519961051608,3.3469387755102042,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3424862974992215,1.0028182166747395,1.8669447458094852,-0.7524742518689567,-0.7100651989181884,-0.8261958737122053,-0.9322002232824751,-0.660921160596836
129200.0,4.584288052373159,0.22991788646911818,2.983633387888707,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3424862974992215,1.007496654759099,1.3893918947311883,0.07473049902950545,0.25039008848917693,0.34607773573718337,0.28887926197909525,-1.5138883310511813
95200.0,3.375451263537906,0.3176470588235294,2.101083032490975,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3424862974992215,1.007496654759099,1.3893918947311883,-0.7953732581162276,-0.5828048733367125,-0.7469286874984975,-0.5900874364635007,-1.6456134354498513
137500.0,6.2781954887218046,0.19281437125748502,2.180451127819549,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3424862974992215,1.007496654759099,-0.6800037932747649,-0.8420026127328264,-0.9093596710552168,-1.0041066694363048,-0.969043138786057,-0.7270978426158816
177500.0,2.8177676537585423,0.3734842360549717,1.7357630979498861,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3375155585217595,1.007496654759099,-0.9187802188139133,-0.6545526071740992,-0.1866170672811743,-0.5883943150710821,-0.1637622713506248,-1.543259469194128
102100.0,5.724950884086444,0.1928620452985587,2.4282907662082516,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3375155585217595,1.007496654759099,0.5934704762673602,0.12742166974626204,0.05349675457066704,-0.1709204676788881,0.020452306167284533,-0.7462597616182318
108300.0,5.830917874396135,0.20132560066280034,3.4830917874396135,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3375155585217595,1.007496654759099,-0.7595959351211476,-0.6685414135590789,-0.7124663371367068,-0.6245049221239934,-0.77430201398141,-1.4453556753843058
112500.0,5.369230769230769,0.21432664756446992,3.243076923076923,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3424862974992215,1.007496654759099,-0.44122736773561644,-0.41767548572177754,-0.3979172305107947,-0.3312163331332748,-0.4637688690226486,-1.6068707576855368
162500.0,3.1972318339100347,0.31277056277056275,2.1072664359861593,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3375155585217595,1.007496654759099,-0.9187802188139133,-0.8005024871240535,-0.6020139790848599,-0.7231485316343852,-0.5585077946032876,-1.2417471972418461
112500.0,3.9080459770114944,0.2852941176470588,2.2988505747126435,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3375155585217595,1.007496654759099,1.8669447458094852,-1.0728179180849902,-1.0630325170403951,-1.0833738556500125,-1.0900984325835403,-1.2308573634918767
118800.0,2.3157894736842106,0.5125,1.5315789473684212,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3325448195442975,1.007496654759099,0.9118390436528914,-0.8210194031553569,-0.21302958768487684,-0.7469286874984975,-0.3190288438300055,-1.5155636900896383
162500.0,2.6515151515151514,0.3977142857142857,1.6545454545454545,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3325448195442975,1.007496654759099,-1.475925211738593,-0.8233508708861869,-0.4603468241922734,-0.7786355619839807,-0.45061068491422646,-1.6291739748849936
500001.0,2.929411764705882,0.3132530120481928,4.658823529411765,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3325448195442975,1.0028182166747395,1.8669447458094852,-1.1152506307860952,-1.108654143192245,-0.9107475390068268,-1.0953617062269092,-1.376090050138105
137500.0,2.4431818181818183,0.4046511627906977,10.272727272727273,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3375155585217595,1.0028182166747395,1.8669447458094852,-1.1311046113557388,-1.0870438992255793,-0.463328310156121,-1.0874667957618558,-1.573258866976496
187500.0,3.493377483443709,0.3289099526066351,2.377483443708609,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3325448195442975,0.9981397785903829,-0.12285880035008516,-0.739418032576309,-0.46274796241079186,-0.6271471616644503,-0.5242965159213901,-0.647308868409374
183800.0,3.8949152542372882,0.28959965187119235,1.735593220338983,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3275740805668426,1.0121750928434556,0.1955097670354461,0.9117274143974533,1.8999720446113268,0.5442457012714527,1.7862806135175298,-0.5430701232353868
125000.0,3.681318681318681,0.3194029850746269,2.21978021978022,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3275740805668426,1.007496654759099,0.036325483342680466,-1.07514938581582,-1.039021134855211,-1.0816123626230412,-1.0795718852968026,-0.9767263393459527
170000.0,2.9456,0.3449212384573601,1.6192,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3275740805668426,1.0121750928434556,-0.5208195095819992,0.4855351132017406,1.7535026132817038,0.5231077849477973,1.970495191035439,-1.3891264376560977
257800.0,3.7248,0.30369415807560135,1.8432,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3226033415893805,1.007496654759099,0.036325483342680466,0.9397050271674126,2.0992665167483553,0.7697168087237769,1.970495191035439,-0.7228047350798359
335700.0,3.281721632196758,0.3260091977516607,1.5030743432084963,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3275740805668426,1.007496654759099,0.43428619257459455,1.5062516857590875,3.299835626007562,1.1088042164157488,3.388947437923341,-0.5398764700683284
313400.0,6.184426229508197,0.14910536779324055,2.762295081967213,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3176326026119185,1.0121750928434556,1.8669447458094852,-0.5277207626169507,-0.7556868250700383,-0.6659000082578186,-0.6769314515790865,0.5543424019238039
275700.0,4.848189415041783,0.21574260270037346,2.011142061281337,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3176326026119185,1.0121750928434556,1.8669447458094852,0.39181011042237707,0.5073118778706471,0.012274807126125296,0.5704644018993281,0.014772081600793586
225000.0,4.160847880299252,0.25621816002397363,1.8952618453865338,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3226033415893805,1.0121750928434556,-0.04326665850370234,0.3246638397744748,0.7570302525965622,0.07921154215103404,0.7915218949208193,0.0180704447077555
255000.0,3.2530813475760065,0.30209648901237685,1.4371405094494658,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3226033415893805,1.0121750928434556,-0.20245094219646798,0.6146984254897192,1.5758183851113412,0.2809024937392459,1.883651175919853,-0.4442239399664324
234100.0,4.040501446480231,0.2637231503579952,1.7222757955641272,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3226033415893805,1.0168535309278122,1.8669447458094852,0.7224122346540623,1.3573148072261656,0.31349011473821464,1.4099565480166578,-0.4094602399184526
327600.0,6.742627345844504,0.15864811133200796,2.6005361930294906,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3126618636344636,1.0215319690121718,1.7077604621167195,-0.05862945517396704,-0.3378887750478343,-0.4051990402660687,-0.33745030158179645,1.0407200727758092
366100.0,6.851063829787234,0.15760869565217392,2.1117021276595747,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3176326026119185,1.0168535309278122,0.9914311854992742,-0.03018554885784179,-0.32108080751820545,-0.5602104266395416,-0.3295553911167432,1.091190263809322
373600.0,6.947890818858561,0.1467857142857143,2.632754342431762,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3126618636344636,1.0262104070965283,1.8669447458094852,0.07426420548333945,-0.30907511642561336,-0.32505110753887534,-0.2585011969312639,1.2940134174025044
391100.0,7.11716621253406,0.139739663093415,2.455040871934605,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3176326026119185,1.0262104070965283,1.8669447458094852,-0.013398981195866232,-0.4195274744774604,-0.465970549696578,-0.35324012251190295,1.7610197493723525
337300.0,5.5303347280334725,0.1982220540949499,2.1244769874476988,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3076911246570015,1.0262104070965283,-0.04326665850370234,1.2339362547981507,1.2204499287706159,0.5292730105421968,1.1967939654602198,0.8299389637499561
295200.0,6.127348643006263,0.16115843270868824,2.152400835073069,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3076911246570015,1.0215319690121718,1.7077604621167195,0.1372138342157478,-0.16020454687747177,-0.3514735029434446,-0.058496798483248034,1.8995509998647535
311500.0,6.446064139941691,0.15649027589326098,2.4606413994169096,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.2977496467020846,1.0215319690121718,0.11591762518906329,-0.2003826932084273,-0.46514910062931025,-0.5161731009652595,-0.416399406232329,1.149094860575987
319300.0,6.467268623024831,0.16055846422338568,2.419864559819413,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.2977496467020846,1.0215319690121718,0.5138783344209773,0.10457328598412866,-0.19141934371821112,-0.3153628958905333,-0.1532357240638871,1.8933731134104437
368900.0,6.657992565055762,0.15131211613623674,2.45724907063197,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.2927789077246226,1.0168535309278122,0.036325483342680466,-0.3962259825981421,-0.6452344670181913,-0.6773497129331318,-0.6111405310369761,1.5612331840363725
366700.0,6.982954545454546,0.14727420667209112,2.3863636363636362,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.2977496467020846,1.0121750928434556,0.673062618113743,-0.6582829555434272,-0.8613369066848485,-0.8896096226831715,-0.855882755453627,1.646938269847431
483300.0,5.615384615384615,0.13013698630136986,2.423076923076923,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.2878081687471676,1.007496654759099,0.11591762518906329,-1.0952000083009577,-1.2046996719329817,-1.14854909764795,-1.182205721342495,1.3039608616933422
331400.0,6.785714285714286,0.14021052631578948,2.322857142857143,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3027203856795395,1.0121750928434556,1.8669447458094852,-0.12391055163720531,-0.4963638974700496,-0.5434762428833144,-0.3979779484805381,1.6665190286093954
323500.0,6.957746478873239,0.14709851551956815,2.504694835680751,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.2977496467020846,1.007496654759099,1.3097997528848055,0.15073634705456143,-0.24904666096265304,-0.3197666284579615,-0.19797355003252223,1.525265319679502
216700.0,5.132246376811594,0.21355453582774445,2.282608695652174,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3027203856795395,1.0028182166747395,1.7077604621167195,0.08965189250681704,0.1567456979669588,-0.14978255135523272,0.13361268949971455,-0.5124948207835491
296400.0,6.200892857142857,0.15262778977681785,2.2767857142857144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3027203856795395,1.007496654759099,1.8669447458094852,-0.5836759881568692,-0.7869016219107776,-0.8103424364694637,-0.7295641880127749,0.7164333888945044
199600.0,5.183673469387755,0.20297462817147857,2.433106575963719,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3076911246570015,1.0028182166747395,1.8669447458094852,-0.16541067724597822,-0.18181479084413749,-0.31448214937704766,-0.15849899770725595,-0.44082086691956696
302100.0,5.65067178502879,0.18206521739130435,1.9846449136276392,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3076911246570015,1.007496654759099,1.8669447458094852,0.1414104761312417,-0.008932839110811708,-0.34883126340298765,0.05203194802749756,0.7743903406311213
269500.0,4.429193899782135,0.23905558288243975,1.7145969498910676,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3126618636344636,1.0028182166747395,1.8669447458094852,-0.2833829444259731,-0.12898975003673238,-0.566375652233941,-0.11112953491693642,-0.3724976311324984
314700.0,6.727699530516432,0.159804605722261,2.8732394366197185,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3126618636344636,1.007496654759099,1.8669447458094852,-0.5631590721255657,-0.7460822721959647,-0.7205062920939282,-0.7585121930513035,0.470679159940865
390100.0,7.7026315789473685,0.13734198838401093,2.6868421052631577,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3076911246570015,1.007496654759099,1.8669447458094852,0.1334834858464199,-0.3306853603922791,-0.360280968078301,-0.3190288438300055,2.243209022628215
410300.0,8.972868217054264,0.126133909287257,3.3372093023255816,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3126618636344636,1.007496654759099,1.8669447458094852,-0.15188816440716457,-0.5948105644293046,-0.5012004102360036,-0.6400885360755046,2.621683100409609
352400.0,7.599388379204893,0.12595573440643862,2.914373088685015,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3176326026119185,1.007496654759099,1.8669447458094852,-0.07261826155894667,-0.544386661840418,-0.4201717309953246,-0.4585055953792797,1.5640079974438166
243800.0,4.333333333333333,0.26278069756330624,1.9006211180124224,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3176326026119185,1.007496654759099,1.8669447458094852,-0.25540533165601387,0.024683095948446077,-0.45099785896732203,-0.04797025119651036,-0.5885142371535288
218400.0,4.276639344262295,0.24436990896023,2.4528688524590163,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3226033415893805,1.0028182166747395,1.8669447458094852,-0.25820309293300975,-0.07136243279229046,-0.20526958170482812,-0.03481206708808827,-0.44862175744238164
269900.0,4.851351351351352,0.19976124154397135,2.023166023166023,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3176326026119185,1.007496654759099,1.8669447458094852,-0.05956204226629901,-0.09057153854043777,-0.33650081221418865,0.0441370375624443,-0.10302660079070394
218800.0,4.326639892904953,0.2583539603960396,1.8380187416331994,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3226033415893805,1.007496654759099,1.3893918947311883,0.2757030174270461,0.7090074882261939,-0.05025819533135524,0.6467818697281762,-0.3386239655736988
225000.0,4.059113300492611,0.25849514563106796,1.6896551724137931,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3226033415893805,1.0028182166747395,1.071023327345657,0.6897716864224432,1.261269278485429,0.2509571122807341,1.3520605379396005,-0.4907151532836101
250000.0,3.2742382271468142,0.3350253807106599,1.8822714681440442,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3226033415893805,1.0028182166747395,1.1506154691920398,-0.1290397806450312,0.6057585448299021,-0.06258864652015422,0.5809909491860658,-0.9051570954218741
171400.0,3.5617433414043584,0.318830727396329,2.5714285714285716,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3226033415893805,1.0028182166747395,0.9914311854992742,-0.5454399173712582,-0.1698090997515454,-0.3241703610253897,-0.2321848287144197,-1.1830572759259046
138800.0,3.6887052341597797,0.29200896191187453,2.9917355371900825,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3226033415893805,0.9981397785903829,1.8669447458094852,-0.6069906654651686,-0.35709788079598165,-0.3030324447017343,-0.36376666979864064,-0.8852098518702471
116700.0,3.0902394106813995,0.36114421930870083,3.029465930018416,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3226033415893805,1.0028182166747395,0.5934704762673602,-0.44891715331489873,0.15914683618547723,0.1893048563367392,0.10992795810455477,-0.8593988516840212
127000.0,4.368421052631579,0.2289156626506024,3.206140350877193,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3176326026119185,1.0028182166747395,1.8669447458094852,-0.7669293518001024,-0.7484834104144831,-0.615697456989137,-0.7190376407260372,-0.8387709935230213
128600.0,4.585014409221902,0.23444374607165305,3.2219020172910664,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3176326026119185,1.0028182166747395,1.8669447458094852,-0.48948469183133964,-0.4003183687293131,-0.2748485562701938,-0.40587285894559133,-0.898141529448336
146900.0,4.638132295719845,0.2424496644295302,3.0038910505836576,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3126618636344636,1.0028182166747395,1.8669447458094852,-0.6755358167515687,-0.6020139790848599,-0.5795868499362257,-0.6427201728971891,-0.7792957476578029
122800.0,4.496259351620948,0.23294509151414308,3.29426433915212,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3176326026119185,1.0028182166747395,1.8669447458094852,-0.39063046004415025,-0.28746487245894764,-0.09605701403260859,-0.2637644705746327,-0.47893528504446037
107900.0,4.327669902912621,0.22153673583847447,4.026699029126213,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3126618636344636,0.9981397785903829,1.8669447458094852,-0.39995633096747,-0.347493327921908,0.20163530752553818,-0.2348164655361041,-0.4900868936441886
137500.0,3.7984790874524714,0.26426426426426425,3.844106463878327,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3126618636344636,0.9981397785903829,0.11591762518906329,-0.7655304711616043,-0.6620424345478202,-0.36908843321315743,-0.6269303519670826,-1.039971143047699
95500.0,4.528052805280528,0.2879008746355685,4.082508250825082,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3176326026119185,0.9981397785903829,1.468984036577571,-0.591602978441691,-0.347493327921908,-0.17003972116540247,-0.5216648790997058,-0.9145286350432421
116100.0,4.011904761904762,0.26706231454005935,3.8511904761904763,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3176326026119185,0.9981397785903829,1.8669447458094852,-0.9170758736655503,-0.8637380449033669,-0.6896801641219309,-0.8769358500271024,-0.26009151064603386
112200.0,4.554621848739496,0.23124231242312424,3.596638655462185,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3176326026119185,0.9981397785903829,1.1506154691920398,-0.4731644177155301,-0.39311495407375785,-0.12864463503157733,-0.37955649072874714,-0.8468860138655466
75000.0,3.1818181818181817,0.24571428571428572,4.1454545454545455,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3226033415893805,0.9981397785903829,1.7873526039631025,-1.1497563532023782,-1.1926939808403896,-1.0587129532724147,-1.1743108108774416,-0.9276173775311862
112500.0,3.747967479674797,0.279826464208243,3.097560975609756,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3226033415893805,0.9981397785903829,0.8322469018065086,-1.0163963989989058,-0.986196094047806,-0.9239587367091114,-0.9953595070029012,-1.1893922272900694
125000.0,3.973568281938326,0.26274944567627495,3.7268722466960353,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3226033415893805,0.9981397785903829,1.8669447458094852,-0.8107609451397052,-0.7268731664478173,-0.5144116079382882,-0.7216692775477216,-0.12920408576659217
115000.0,3.510355029585799,0.3282764433206911,2.4541420118343193,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3275740805668426,1.0028182166747395,-0.6800037932747649,-0.12484313872953728,0.5745437479891627,0.20163530752553818,0.4599356553885825,-1.1407544602048691
96400.0,4.38996138996139,0.2647317502198769,3.3436293436293436,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3076911246570015,0.9887829024216701,1.8669447458094852,-0.701181961790698,-0.5732003204626389,-0.4967966776685754,-0.6374568992538202,-0.6710780247674807
72000.0,4.202185792349726,0.26788036410923277,3.3442622950819674,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3126618636344636,0.9887829024216701,1.8669447458094852,-0.8727779867797816,-0.8013084512218881,-0.7205062920939282,-0.8374612977018361,-0.681549018757836
128800.0,4.0251572327044025,0.2760416666666667,3.19706498951782,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3076911246570015,0.9934613405060265,1.7077604621167195,-0.3360741151427297,-0.02333966842192219,0.08361527471846225,-0.06376007212661687,-1.247715663816349
